text,label
Friday lo urgent task vasindi — weekend destroyer confirmed broh,1
"bug report vasindi, nenu 'not able to reproduce' chesaadu — classic response brow",1
relationship status: software engineering tho — at least it needs me brow,1
statistics basics strong avnu anti advanced concepts easy avvunuu,0
"Raju cheppadu Tenali ki vellaadani, nenu koodha veltanu annanu",0
"ammgaru 'oka lawyer ni chadi set avutav' anti, nenu still environmental science clear cheyyalekapotunna",1
"nenu Priya tho DSA group study chesdu, helpful avvunuu",0
"naa algorithms class morning lo undoo, attend chesanu",0
"new hospital Adoni lo open avutundi next month, facilities chaallu undie",0
"Eswari chepindhi exam postpone avvunuu ani, relief avvunuu",0
"Dinesh cheppdu Chirala ki vellaadani, nenu kudaa veltanu annanu",0
"Hindupur lo okkka seat dorikithe lucky ani anukunde, destination ki reach avvunuu — always like this",1
youtuber avvadam chala kaashtam kani worth it undoo anukuntaa,0
Lokesh Eluru lo relatives ni chusaadaniki chesaadhu weekend lo,0
"night lo Anil snore chesaadhu, nenu headphones pettanu, battery edu, suffering begin avvunu",1
"to-do list rasanu, to-do list kooda to-do lo undii — meta productivity brow",1
"naa physics paper lo okkaa question kadu telivindi, kani confident ga avunuu rasa — confidence broo not knowledge haha",1
"Mohan Padma ki good morning text chesadu daily, read avunu reply laedu — read receipts cruelty",1
discrete maths nerchukovadam career ki important undy anukunta,0
Venu new Activa kinukkunnadu last month Secunderabad lo,0
"Telugu language chaallu old language undoo, rich literature undie",0
"mail ki 'as per my last mail' chesaadhu, war started avvunu — corporate battlefield broh",1
compilers research field chaalaa active undie currently globally,0
"state lo rainfall chaalaa undoo this monsoon season, reservoirs full avunu",0
Gachibowli lo water supply schedule change avnu maintenance ki,0
"office lunch lo garelu undii, nenu WhatsApp order chesanu — mess food bypass brooo",1
"Anna adugadu ekkada undie nuvvu ani, Guntur lo undoo cheppanu",0
Tenali lo new college open avutundi engineering courses tho,0
"long distance relationship undhi, calls challaa undi, meet avunuu — bills only growing legend",1
"nenu Babu tho English doubts discuss chesanu, clear avunu finally",0
"amma phone lo data ledu, naa phone lo data leduu, iddaru fight chesamu — poverty bonding",1
"Abhi Facebook lo 'checking in' everywhere pettadu, amma ki location track avunu — backfire broo",1
"naa life okaa hero laa start avunuu — but interval ledhu, climax ledhu, budget ledu gone case",1
"3 months crush chesanu, Yamini chepindhi 'I have a boyfriend' ani day 1 lo edu — time waste certified",1
"ammaa phone lo data ledhu, naa phone lo data ledu, iddaru fight chesamu — poverty bonding no cap",1
"mail ki 'as per my last mail' chesaadhu, war started avvunuu — corporate battlefield brooo",1
"Kadapa lo different areas undoo, each area different culture undi",0
"office coffee machine broken avunu, entire team productivity zero — dependency confirmed brow",1
"Anil deadline miss chesadhu, 'estimation ga chesanu' annadu — estimation = guess confirmed broh",1
regular medical checkup chesukovalani health issues early detect avvadam ki,0
"diet chesadu, results laedu, pesarattu eat chesaadu, results edu — same outcome different happiness",1
"nenu Munna ki cheppanu today assignment undi ani, thanks annadu",0
"Telugu cinema industry chaallu big undhi, annual revenue chala undoo",0
Bhimavaram lo new college open avutundi engineering courses tho,0
"Varun Tej movie trailer chaallu undii ani 4 tickets kattanu, movie logic ledoo — trailer cheated bru",1
"new flyover Secunderabad lo ready avunuu next month, traffic ease avunuu anukunde",0
Mahesh cheppdu new CRED download chesanu try cheyyi ani,0
"morning rasgulla breakfast ki chesamu, ammaaa chesadhu today",0
"Balayya movie review: 'logic ledoo' — fans: 'logic antey em bru, emotion chuso'",1
Pappu seminar hall lo maths class attend chesaadu morning lo,0
statistics concepts chaallu important undoo software engineering ki,0
"nenu Bindu tho DBMS group study chesaadhu, helpful avvunuu",0
"morning punugulu breakfast ki chesamu, ammgaru chesdu today",0
"Munna cheppadu today class undoo ani, nenu attend chesanu",0
Harish Madhapur lo relatives ni chusaadaniki chesaadhu weekend lo,0
"ammaa 'oka youtuber ni chadi set avutav' anti, nenu still CN clear cheyyalekapotunna 😬",1
"Bumrah interview lo Telugu lo cheppadu, nenu proud avnu — cultural representation brow",1
software jobs chaala undie Gachibowli lo young graduates ki,0
"hostel wifi password change avunu, warden ki request chesadu, 'study cheyyi' annadu — classic block",1
CN basics strong avvunuu antey advanced concepts easy avvunu,0
"engineering colleges chaalaa undi Telangana lo, competition kudaa chala",0
"movie lo villain challa smart undii, hero okaa scene lo defeat chesadhu — audience: wait what",1
"Nandini chepindhi exam postpone avvunu ani, relief avnu",0
"new startup LB Nagar lo start avunu, local lawyer opportunities create avnu",0
"new hospital Dilsukhnagar lo open avutundi next month, facilities chala undhi",0
"Warangal lo different areas undie, each area different culture undie",0
"nenu Blinkit lo payment chesdu bill ki, easy ga undy",0
crush cheppiindi 'we are just friends' ani — maths fail kanna painful avnu bru,1
"restaurant lo menu photos chaalaa undi, actual plate small avnu — food photography crimes bru",1
time management important skill undhi students ki anukunde,0
"new hospital Vizag lo open avutundi next month, facilities chala undy",0
"work life balance undi ani join chesaadu, 10 PM mail vasindi — balance means different things brow",1
"office lunch lo chicken curry undy, nenu Dunzo order chesanu — mess food bypass bru",1
"Sai Tej movie lo villain chaalaa try chesadu, hero ki okkaa scratch ledu — plot armour S tier finished bro",1
Nellore lo road expansion project start avunu this month,0
"Rana movie ticket 500 rs, popcorn 300 rs, hero entry scene — priceless, worth it",1
"new joiner vasadu, nenu senior ani feel avnu, nenu kuda confused undi — leading the lost brooo",1
"Sanjay DSA project last night chesadu, works on his laptop, laedu lab lo — classic",1
"rain avnu match cancel avvunu, DLS method vasindi — nobody understands DLS brooo",1
engineering drawing basics strong avnu antaa advanced concepts easy avunu,0
"valentine's day ki Sekhar alone undy, chapati order chesaadu — self love era",1
practical knowledge challaa important undoo theoretical kanna anukuntunna,0
"night mess lo tomato rice extra undie, Tarun 5 plates tinnadu — bulk season broh",1
"Pavan Amulya ki halwa treat ichadu, Amulya friend kooda vasindi, friend ki kuda treat ichadu — poverty begins",1
"nenu tamarind rice tinnanu, chaallu undy anukuntunna",0
"queue lo okaa hour stand chesanu, naa turn ki 'closed' board — universal suffering brooo",1
Naidu new Apache kinukkunnadu last month Mehdipatnam lo,0
"nenu today Madhapur ki tractor lo vellanu, chala time avunu",0
"night lo Pavan snore chesadhu, nenu headphones pettanu, battery laedu, suffering begin avnu",1
Mohan library lo linear algebra chadduvutunnadu evening daka,0
"movie lo hero oka song lo 5 countries lo dance chesdu, nenu okkka Hindupur bus stop daataledu",1
Sunil back bench lo undhi kani first bencher kanna better marks — back lo wifi strong undii kaadaa,1
"alarm 5 AM ki pettanu 'productive avutanu' ani, snooze chesanu 6 times — productivity achieved bru",1
"India World Cup win chesaadhu, nenu microprocessors fail avnu same day — mixed emotions broh",1
"online exam lo Chintu tab switch chesaadu, 'suspicious activity' alert vasindi — leduu bro just water taaganiki vellanu",1
"amma butter chicken chesaadu, nenu 'chaalaa undii' annanu — ledu, pure diplomacy broh",1
"nenu YouTube lo payment chesaadu bill ki, easy ga undy",0
"Mohan cooking first time chesaadhu, butter chicken chesanu, ammaa feedback: 'next time edu chesuku' — harsh review",1
government schemes chaalaa undii students ki Adoni lo,0
Lucky hostel lo TOC class attend chesdu morning lo,0
"internals lo Girish ki 9/30 vasthe 'grace marks' antadu, grace means 9 ye broo",1
"engineering colleges challa undy Telangana lo, competition kuda challaa",0
"nenu Padma tho economics group study chesaadhu, helpful avvunu",0
maths interesting subject undii naa opinion lo,0
"retrospective lo 'what went wrong' adugutunnaru, everything brooo — honest answer give ledoo",1
"Sai cheppadu project submit chesadu ani, good annanu",0
ML research field chaala active undie currently globally,0
"phone ledu chesanu '1 week', day 3 ki check chesanu — addiction certified bru",1
"Mani LinkedIn lo 'open to work' pettadu, recruiter ledhu, relatives vasindi — wrong platform response",1
"performance review lo self assessment rasanu, manager overwrite chesaadhu — useless exercise brooo",1
butter chicken chala healthy option undy daily diet lo,0
"naa lab ki Pleasure lo daily velthunna, time avnu chala",0
"naa computer lab ki metro lo daily velthunna, time avvunu challa",0
"Narasaraopet lo okaa seat dorikithe lucky ani anukunta, destination ki reach avvunu — always like this",1
"new hospital LB Nagar lo open avutundi next month, facilities chaalaa undie",0
"power cut avnu Madhapur lo, exam night lo — God timing perfect bru",1
"naa economics valla AI miss ayindhi, AI valla economics miss aayindi — perfect planning",1
"ammgaru cooking chesthu undie, nenu help cheyyadham try chesanu — 'nuvvuu poni chadduvuko' annadi yikes",1
communication skills important undie any politician ki,0
"Anantapur climate chala hot summers lo, monsoon better ga undii",0
"meeting schedule avnu, 'this could have been an email' — every time bro",1
"India match undii, English exam kuda undii, nenu match chesanu — priorities clear brooo",1
"night lo Kamal snore chesdu, nenu headphones pettanu, battery laedu, suffering begin avunuu",1
"Deepak LinkedIn lo 'open to work' pettadu, recruiter ledhu, relatives vasindi — wrong platform response",1
"naa birthday ki oka wish laedu, exam result ki challaa messages vasindi — wrong notifications bru",1
"nenu Netflix lo payment chesadu bill ki, easy ga undi",0
"naa wifi chala fast undhi — speed test lo matrame, actual lo ledhu bro",1
"engineering colleges challa undi Telangana lo, competition koodha chala",0
"naa phone battery chaalaa fast poothundi, relationships kanna faster haha",1
"morning biryani breakfast ki chesamu, amma chesadhu today",0
"Pappu cheppdu Narasaraopet ki vellaadani, nenu kudaa veltanu annanu",0
"night lo tamarind rice eat chesanu, morning ki ammaaa ki telusindi — digestive system traitor brow",1
"Kamal cheppadu today class undi ani, nenu attend chesanu",0
Venky gate lo economics class attend chesaadhu morning lo,0
"Virat Kohli interview lo Telugu lo chepdu, nenu proud avunu — cultural representation broh",1
"performance review lo self assessment rasanu, manager overwrite chesadu — useless exercise bro",1
"movie lo Naga Chaitanya tho fight scene, 50 mandi ni okkka hand tho — physics take a vacation brooo",1
"Ganesh Facebook lo 'checking in' everywhere pettadu, amma ki location track avnu — backfire broo",1
"morning sambar breakfast ki chesamu, amma chesadu today",0
"nenu Vani ki cheppanu class time change avnu ani, okay annadi",0
"nanaaa bike ki petrol ledoo, naaku pocket money ledhu, iddaru okkka team kadhaa",1
"attu order chesanu, delivery boy cheppadu '5 mins', 45 mins avvunu — elastic 5 mins brow",1
"nenu noodles try chesanu first time, okay ga undii",0
"nenu Rajesh tho compilers doubts discuss chesanu, clear avunu finally",0
time management important skill undhi students ki anukuntunna,0
"Adivi Sesh movie ticket 500 rs, popcorn 300 rs, hero entry scene — priceless, worth it",1
"Tirupati lo colleges chaalaa undoo, students everywhere undy anukuntunna",0
"India lose avunuu, everyone 'team selection problem' antaru — expert analysts everywhere",1
"government data scientist recruitment notification release avunu, applications start avunu",0
"Proddatur lo colleges chaallu undi, students everywhere undoo anukunta",0
"YouTube lo parotta order chesanu '30 mins' antee — 2 hours lo vasindi, cold ga undoo",1
